"","word","mu","alpha","drift","A","B","C","resamplestdev","theta","maxRhat","medianRhat","total.freq","median.daily.p","mean.daily.p","sd.daily.p","freq.acorr","lpcor"
"cor857","credulous",-14.0133796380646,-0.135108670747111,0.0843989890327658,-0.825342703211227,-0.0738942718342718,0.165984609851027,0.847849313013608,0.00150489049863574,2.40919250861695,1.20530923795291,6.19440539110467,-15.0000446190583,-14.8786518376333,NA,0.216817469345531,0.781123917395717
"cor858","cardy",-12.2157638533516,0.57611051314383,0.204803037988978,-1.58914370938733,0.338874407531829,0.454441793729307,0.407057726408246,0.0110745300832002,2.69293956506635,1.16514884987274,6.65801104587075,-14.7435411898063,-14.5880984659798,NA,0.440151337905658,0.706521157740242
"cor859","dominik",-11.7129925814691,2.1264970441735,0.806084234475304,-1.69012032853199,0.561608493191728,-0.179120320392266,0.689079676521549,0.00364081477839746,1.2135287510799,1.02861794406962,7.24208235925696,-14.5009574170005,-14.3533931005904,NA,0.253589738117949,0.933665236173595
"cor860","cheeriness",-14.2159488382835,-0.00116452223207315,0.126015797020036,-0.902411958285975,0.022159051008622,0.208219081484257,0.66945347839069,0.00233520000908228,1.96245270657379,1.56258653209979,4.12713438504509,-15.2705148838901,-15.1220646364486,NA,0.0799866710779426,0.860665906846734
"cor861","consultative",-10.7981919286869,1.98159131485399,0.699783076710844,-1.70358575659646,0.632583675937558,-0.136076996478449,1.65260532935754,0.0044472106844997,2.09785772666792,1.15175306642858,7.71735127218533,-14.2732838674898,-14.2005610769976,NA,0.370394735601322,0.906134061596921
"cor862","careless",-9.81530768689757,1.61894255305438,0.672959626923626,-1.47645782887775,0.676605521264867,-0.0945576067837181,1.6854001146787,0.00438869762551241,1.527918835727,1.04831574370142,9.16146520419405,-13.1551625072552,-13.1164827308621,NA,0.623089028630351,0.940977061407671
"cor863","athlete",-8.92357995444776,0.814883898507172,0.440463668864961,-0.704356867456515,0.754763890218603,-0.126850590473388,1.96186578796839,0.00175254304885336,1.64634550971652,1.09775008583472,11.0840177127355,-11.0743568091569,-11.0142148051095,NA,0.783362699079708,0.993362359944416
"cor864","conical",-11.3548144420174,0.701917820651224,0.35701728385087,-1.56663917801975,0.556203359686412,0.110879102802113,1.00488555998996,0.0124085700159167,2.08198288151677,1.04468872409438,6.69332366826995,-14.7671000915721,-14.5779777140794,NA,0.278767695546448,0.860614488822365
"cor865","clock",-8.39501197950304,1.43392820258156,0.386736237278531,-1.30851099802618,0.481025433835233,0.08354446781133,1.36647731105272,0.00805866187090254,2.23452003438034,1.15411683068125,11.554230542787,-10.4603300632748,-10.4257616294752,NA,0.446412548015069,0.996828987119779
"cor866","censors",-11.0130273539516,2.91632674786852,0.911370982687629,-2.11109269308162,0.524325833396497,-0.122525410275748,1.87671536015223,0.00213655605718119,1.43646047459744,1.08105895600218,7.94058382710424,-14.1609377544558,-14.0936052165877,NA,0.421662252938821,0.926951471406127
"cor867","audience",-8.00327005946176,0.462531390753122,0.218130304289494,-0.279042380664795,0.790268609939925,-0.25570727082833,1.31153645664419,0.00432505361008705,3.25744259094974,1.9074906445973,12.9255403811555,-9.05262180928019,-9.0421889442586,NA,0.68238471478874,0.997219925575277
"cor868","docked",-10.890263986595,0.879359165527116,0.73987549394032,-1.35713627563862,0.513640762017587,-0.114178469955818,1.48030635556556,0.00236408544791851,1.83796060425554,1.0999250345025,9.08568376737663,-13.0626320564758,-13.1024978630303,NA,0.312694133837546,0.958263550528365
"cor869","dozens",-8.42693947463394,2.51776601388807,0.361527430099754,-0.974478901226809,0.498845130719179,-0.0330923165816317,1.52698953373002,0.00463091930611935,2.66475748044455,1.30139538128135,12.1060147129632,-9.87534040366716,-9.84359127670081,NA,0.521297801982052,0.997259464031712
"cor870","bercow",-9.24288835331442,1.21332184161451,0.981281380353901,-2.52592014623313,0.592242114486789,-0.0655143881875205,0.549151910120624,0.00583316328921609,2.03102872212292,1.00739511363855,7.55538194424027,-14.5427712143609,-14.2039887020076,NA,0.692720488346003,0.97381523469516
"cor871","bountiful",-10.5964873473809,0.642104806426792,0.301276325917581,-1.90458947653325,0.512264207534977,0.283580774636843,1.66178345996959,0.0106529028470935,1.47120137639852,1.02600006611575,7.63240112660145,-14.4045811205392,-14.3747464162121,NA,0.407780069619598,0.773419554756635
"cor872","daimler",-9.41763551223633,2.7474113982251,1.48371032618347,-3.46267487450642,0.394684273283274,-0.0119014683950919,1.32313453617302,0.00225855540334817,1.25961284116334,1.0159847978723,9.23298210245701,-13.4409630372687,-13.3591184760606,NA,0.253227428530495,0.979016987978157
"cor873","burbank",-9.04497964180268,1.49466706105717,0.919125490136942,-2.85682554300818,0.441918405648058,0.0384641275469358,1.68229055288023,0.00281574332836039,1.31086515122042,1.02762924413417,9.11602969250494,-13.1956604972069,-13.2186639630754,NA,0.561155979360111,0.960312342035958
"cor874","caen",-12.3290287523871,0.36634915188996,0.459125697935718,-1.14134638661373,0.499760017905039,0.128705347036631,0.718342581658224,0.00343514256218076,1.63333996244589,1.13745456383627,5.91079664404053,-14.6760914692611,-14.5526685966638,NA,0.215606392391978,0.916871139447999
"cor875","affirms",-11.363931320099,2.28683581134426,0.623219468641504,-1.85669682338075,0.414552010996155,-0.0175542671479285,1.10821432628085,0.00592267361670978,1.2341561055019,1.02410667630601,8.20658361432075,-13.863633256404,-13.887538704217,NA,0.228518706719877,0.881118069813203
"cor876","dribbling",-11.7258590739859,1.9877393409722,0.646593927973078,-1.84667392508795,0.351162351070529,0.101752613155133,1.30959593504715,0.00378181838404068,1.42563132547613,1.03803474835067,8.03171037532204,-13.9793561051932,-14.0060611179935,NA,0.283206682096613,0.897496842041582
"cor877","cte",-8.28739263618418,2.84623224627073,1.6443658189869,-3.74544680968131,0.527634119850973,-0.0367970954791545,2.02041925277008,0.00420617692621059,1.09764641120327,1.00301941809227,9.40087808354148,-13.8557240158672,-13.5600957210711,NA,0.491147825222645,0.985405441660978
"cor878","busvine",-12.3142808212925,0.705914435853732,0.473944140572392,-1.34251954157504,0.410057902986178,0.386106145977249,1.56978551752147,0.0023832068930191,1.42509564059961,1.06353241316627,6.55961523749324,-14.5693016455858,-14.4432880621622,NA,0.354774495623554,0.894565680481231
"cor879","cullins",-12.7520136573546,-0.263876242261891,0.592523646823756,-1.56407683426786,0.168388821756026,-0.135194477474942,0.70399750048927,0.00272599339581302,1.72368621755001,1.14591888365703,3.85014760171006,-15.1941045975605,-14.8638012400601,NA,-0.321028025076096,0.978808431133926
"cor880","aimia",-11.5583030451402,-0.367532131079627,0.772163473964615,-1.08944377556444,0.571306872860017,0.00995378664243458,1.81939014231041,0.00236535630199141,2.14628143807933,1.06658823738428,4.07753744390572,-14.952352672564,-14.519944151493,NA,NA,0.983164245662138
"cor881","bendy",-12.7747237356202,0.319333157604738,0.174200686157204,-1.19779157022372,0.429937620655431,0.264496144321502,1.04174357002065,0.00459879044668731,3.0261612757263,1.65276461313389,5.76519110278484,-15.093563154984,-14.8879012929832,NA,0.529686858049445,0.627341127234691
"cor882","cevian",-10.5499624041935,-0.298913500518419,0.8763420707621,-1.31002798172351,0.555508660268722,-0.29776689523939,0.776649291240788,0.0033573591520895,1.56280133090635,1.01762592606496,5.34710753071747,-13.9979806453937,-13.9066167759904,NA,NA,0.981599761953297
"cor883","cmas",-9.45909810414825,1.38149368056431,1.03405390404302,-2.74385695165639,0.561498670319106,0.172064396547847,2.16347547712225,0.00250610344436667,1.26417122279394,1.00311741447286,6.93342302573071,-14.8825396470347,-14.4315152080463,NA,0.399142689400811,0.976934625640527
"cor884","atie",-14.2411405112205,-0.2284580973913,0.1990319603607,-1.02035353470065,-0.119680392873391,0.145800591486285,0.759840127651909,0.00210021718508437,1.95458351122061,1.69488297275518,2.89037175789616,-15.2998472721924,-15.1206016557099,NA,NA,0.94222107860779
"cor885","ank",-12.6812014743937,0.302394341211112,0.301464709392295,-1.63032498361141,0.149193460905906,-0.0988295348564192,0.365361979311744,0.0077145890307665,1.69626816292214,1.14827451411724,6.25382881157547,-14.7828348812184,-14.6853377150908,NA,-0.0655001034316692,0.745323414323286
"cor886","cited",-9.38181501110556,-0.651590809043474,0.214988694719933,-0.449659415934295,0.379606355017957,0.0665123172343133,1.03677394044612,0.00188907862616768,2.70846122504551,1.54496958724087,11.7049250383155,-10.2308137345846,-10.2414701329915,NA,0.353828090259087,0.991233684481173
"cor887","bor",-12.3378656748612,1.40282959811201,0.580030527498773,-1.43188431457776,0.448950199564204,0.0653655680147282,0.748322859139932,0.0027149009582258,1.63249087458996,1.06685898615585,6.92165818415113,-14.5998444284174,-14.4831883423618,NA,0.340177847889215,0.907352378799414
"cor888","borisjohnson",-13.7827294058469,-0.153930460591337,0.165945264847788,-0.985882273561909,-0.172475632657763,0.0638973093323503,0.710876411620693,0.00200622570143613,2.66430431043699,1.78510856577677,4.56434819146784,-14.9650912715889,-14.8059097302328,NA,-0.115748478871487,0.943461053748221
"cor889","afes",-13.1339140649495,-0.367947672336008,0.259591025215988,-0.903670873124014,-0.115314119199088,0.209321161852264,0.710435457637618,0.00264638899882268,1.9820932532475,1.5091378835795,4.48863636973214,-14.0395642763756,-14.2043523990655,NA,-0.911857300485129,0.950901892627051
"cor890","cuban",-6.84659374276843,1.56956355293033,1.12448207202142,-2.3973220742904,0.639594231024589,-0.0765395354782565,2.61804233679398,0.00309157182023194,1.34972313634386,1.02608038347873,11.2050270796662,-11.5933081119815,-11.4608930529973,NA,0.525929298765569,0.997148180746546
"cor891","approvingly",-12.6261013737888,0.325729255908671,0.175717587637406,-1.73471378943865,0.0836452145395868,0.265623235470162,0.31943195173127,0.00646189387129887,2.54500405967261,1.17866182682325,7.00033446027523,-14.6927048889581,-14.614851645217,NA,0.162981994116167,0.567548388588911
"cor892","arabs",-10.3378163853388,-0.214833726331809,0.723839144969998,-1.27650982477579,0.388568104423743,-0.0780504820860391,1.66594740805767,0.00205890924542877,1.84611550024168,1.09284517403855,9.53372736904874,-12.6096586559062,-12.6461290887091,NA,0.316247409763511,0.978784083056278
"cor893","chunli",-13.1607893414656,-0.0635827613035048,0.180913204243269,-1.0204693177343,0.129339208892906,0.0628287685732551,0.776472430001977,0.00180677477205308,2.40547556345292,1.49111469737519,3.80666248977032,-14.5188653345707,-14.4815288767671,NA,0.245463321315919,0.948703793417629
"cor894","awestruck",-13.3088158743289,0.367814424733355,0.128084998582162,-0.824586964086319,0.410759326742157,0.330310636650132,0.308818817957662,0.00567886893836224,4.14154981482984,2.27542974607771,6.76849321164863,-14.7517772354475,-14.6933012511925,NA,0.304251921652732,0.596528265688385
"cor895","capitalizing",-11.6064491448842,2.21787197859545,0.528353225878327,-1.43453267062527,0.447892662562422,-0.115400058568672,1.38370693443665,0.00271450229432288,2.16436010731996,1.25752552836179,8.45190772471761,-13.5868664690244,-13.6186792084619,NA,0.205166280769986,0.874690943645453
"cor896","blanchette",-11.7557025367333,0.210943950539245,0.381366736704059,-1.3965103851063,0.510512809819773,0.0524919263146442,0.381677337761045,0.00673773658252662,2.33884619434248,1.17269074383488,5.67675380226828,-14.9179060147523,-14.6084931981545,NA,0.274502806848112,0.865841953460366
"cor897","bargained",-12.3452722483572,1.16505165759101,0.357552180623364,-1.35053137554897,0.36959168344804,0.0270182541541768,0.345021763770066,0.0118145688960678,1.85757181067103,1.1544085324881,7.59890045687141,-14.3203548290525,-14.3293802597434,NA,0.146939971288767,0.7828364750042
"cor898","collude",-10.2348034400033,2.26311146663516,0.709225869941189,-1.48485782474272,0.762791898897015,-0.0429632371132936,2.15547313182755,0.00714759938225411,1.2863652849582,1.03651341829731,7.70436116791031,-14.3704814801862,-14.2147208041283,NA,0.63567851614698,0.923098390520091
"cor899","cheek",-10.3386732721281,1.38475327305767,0.579764257948129,-1.64407943754751,0.369328596461942,-0.0337230021427981,1.49916485015353,0.0042087438919198,1.51985017011045,1.08608685667478,9.62562378902169,-12.4288764057886,-12.433006770223,NA,0.217471671852901,0.965619806158168
"cor900","bastille",-7.68776833353965,1.32962229636,1.08478563534707,-2.21722279890785,0.733822775684845,-0.196747921011905,2.29741033504861,0.00475366613479098,1.16259188370312,1.00717492920945,9.23737171102721,-13.6892394708603,-13.5910164301885,NA,0.665726625880319,0.977259319319104
"cor901","contrarian",-11.330619904073,1.57548877377742,0.420404809187371,-1.95784793473255,0.339312249230816,0.18392254901671,1.00572454685894,0.00750341399989736,1.82504829168909,1.12881996597329,8.01763715990848,-13.9995577083981,-14.0342339024009,NA,0.267833405995563,0.81132560342008
"cor902","clifford",-9.01253794815872,1.41502067449395,1.11635661974076,-1.87672646289821,0.706714047311651,-0.222923111170997,2.03184330271966,0.0033290909157529,1.53149767824201,1.03579002253047,9.53705083139544,-13.2104637653729,-13.1258980416998,NA,0.539508598746952,0.978499134491962
"cor903","cameron",-7.33904918238309,1.77757173412642,0.702891195819533,-1.17772795805043,0.785218984136595,-0.162934756258842,1.45830220064185,0.00192760806544319,1.86930496713217,1.12781360724343,11.8097877698453,-10.6995368216883,-10.5409894968146,NA,0.756397934054491,0.998769305135529
"cor904","dqo",-11.553009352686,1.28163303136677,0.75295295004498,-2.34979504025079,0.315802658068691,0.196820286775667,0.535104690146243,0.00561152270317649,1.23947664199767,1.02663370685681,6.33505425149806,-14.7345212252422,-14.560571480488,NA,0.0328323924350665,0.953145087344259
"cor905","critically",-8.99084075290573,2.17791755921764,0.500575966971415,-1.66865063238295,0.47627480415284,-0.0193664190199016,2.09051020892339,0.002449017483875,2.50702818525137,1.28269445307477,10.5045742672469,-11.533774757943,-11.5075701833031,NA,0.479351609845654,0.9826494313275
"cor906","challengers",-10.6148369481987,1.62496896046878,0.713408974218055,-1.54434257355982,0.457651787739469,-0.0590737034797406,1.01456974775769,0.00233536045918709,1.18524093467257,1.02770713327884,9.48295956675092,-12.6418703664436,-12.6398215149604,NA,0.315078426180815,0.968827935792412
"cor907","drastically",-10.3168051436775,0.395897511533936,0.274449130694806,-1.31333853224573,0.29295164205012,0.0306017517402102,1.49034413180836,0.00410815422144756,2.31695203266616,1.29319032496498,9.85697229879466,-12.0984435455077,-12.1216875918281,NA,0.147084717225739,0.948330596033071
"cor908","climber",-9.40858473353718,3.21263114042987,1.32663362417354,-3.4353615080142,0.476552685910831,0.0387327311765036,2.41456577179547,0.00272168303026992,1.17317547037707,1.00739509034326,8.37262974022488,-14.3255894029604,-14.072628895042,NA,0.576884037686617,0.968528851227986
"cor909","davidafrench",-13.8070047907191,-0.128706492040731,0.238963481770216,-0.951823179694339,0.0520827001169562,0.133878754353609,0.748650897811982,0.0021977462707199,2.17851566412248,1.49515468044247,3.25809653802148,-15.0420125632215,-14.8908548635899,NA,NA,0.979217686109326
"cor910","crompton",-10.905850313739,-0.343831549192195,0.556694588817362,-2.69611657165683,0.222341184974009,0.107599051533223,0.686943030246768,0.0118715482880587,2.3039835712785,1.04628386097459,6.21460809842219,-14.8338945939687,-14.4940153810057,NA,0.389012523285371,0.918875660195014
"cor911","decently",-12.4847746094768,0.481631989611561,0.130792018401925,-1.04348364150254,0.449522629179654,-0.13322633853325,1.16546018305678,0.0054703404082205,2.14547081893337,1.32610335746149,7.41155628781116,-14.5315110997527,-14.4578997505751,NA,0.0485408265385555,0.485336664782619
"cor912","boosterism",-14.2439619600794,-0.125640165136233,0.126498340027708,-0.822103489438143,0.0143335908752842,-0.0140399517435482,0.826456975851416,0.00199196085562222,1.87133376226938,1.46282143804102,4.9416424226093,-15.1665758487143,-15.1118504988422,NA,0.202439376106465,0.811607578006453
"cor913","bedazzling",-14.32877790382,-0.191338823177689,0.15268313647043,-0.720505781576363,-0.060909980015327,0.177614715082371,0.742580737578971,0.00193858847764596,2.61416926394488,1.5253198128968,4.26267987704132,-15.101055396784,-15.0526369250371,NA,0.926287940921972,0.920238072226104
"cor914","crusaders",-10.5078707787732,3.14204269415538,0.994217174960465,-2.47220079256421,0.514997685123197,-0.109844113870091,1.96336583851776,0.00364746531420777,1.09057231619699,1.00651523662516,8.08301991917133,-14.2168960222975,-14.1195214747203,NA,0.386630460719497,0.939000778015285
"cor915","barlow",-10.0574748937822,2.90158544515631,1.18061186351518,-3.13306532388014,0.426237712769152,-0.0808737988105983,2.12742476516968,0.00407730845519474,1.1495575328583,1.00260115614725,8.0861025356691,-14.1761504537496,-14.0272252798662,NA,0.35565935781485,0.961436567642324
"cor916","accorded",-11.8946351883965,2.59554612650142,0.725752343906694,-1.98810139273081,0.35244003174839,-0.0518305617917871,1.49780323352172,0.00342667535051926,1.71044775618392,1.09673069090824,7.70165236264223,-14.2559048920156,-14.2532027335155,NA,0.172748986597699,0.910834223027719
"cor917","delia",-10.5609859815918,1.50673521478413,0.540136027452725,-2.32624539437364,0.493183106943187,0.34223909190756,1.92318250484839,0.00816728938179401,1.40274992498904,1.01106066163683,6.84374994900622,-14.718751713281,-14.5390133595504,NA,0.446508316630523,0.900116368860601
"cor918","agk",-12.6496478538255,0.554211644074293,0.132388935115549,-0.987131500973563,0.526182716906849,0.378624429865051,0.371672929115854,0.00578254303249939,3.25519661310514,1.35585240223,5.95842469302978,-14.9242679340027,-14.7537270888168,NA,0.498694943673274,0.657619264097292
"cor919","despite",-7.55066861222657,-0.922963587355382,0.0933307472024022,-0.336831851808734,0.597023802959925,-0.238084809355504,1.25629067874148,0.00727350191392789,2.73769582027108,1.3974608057242,13.410060949736,-8.49605839664195,-8.50254495633483,NA,0.414751115855705,0.990664602843706
"cor920","aju",-11.6286041476515,0.723784034265254,0.283337874706797,-2.15899733097001,0.3134360306425,-0.155792903410813,0.984600795079348,0.00692026392231932,2.32071389493203,1.20776798183667,6.12029741895095,-14.9413544957638,-14.7358877871179,NA,-0.0437144462425847,0.715182393288308
"cor921","artery",-10.3996376104315,1.30413119596654,0.969580755574181,-2.09959368269701,0.440176514158924,0.0205367192622831,1.76209757428827,0.00252460573794067,1.33530909269478,1.0221907463857,9.10175243155928,-13.2396797426396,-13.2437458135651,NA,0.336959027925641,0.97078836916974
"cor922","avaya",-9.95294731536288,1.67755274469874,1.32284516902196,-2.97238422525757,0.452356534061101,0.04146447208815,1.77067922938499,0.00213028608951522,1.24255231369998,1.00926575057326,7.39878627541995,-14.3383035373251,-14.0302803240775,NA,0.441173218631553,0.984394354333892
"cor923","anc",-8.30463230868346,0.170919604260633,1.45718312379279,-1.89918941880796,0.633272787979541,-0.0906424727414668,2.03827075987271,0.00570998655448073,1.56938020155111,1.01042419375749,10.1918194138294,-13.2123577803824,-12.9914192588218,NA,0.586903064134699,0.993943546195454
"cor924","beim",-12.6635871867729,0.00699320069721212,0.370046155167775,-1.32062290949469,0.342914280222589,-0.0955183869973217,0.456832047485132,0.00398522596913672,1.90469659297328,1.09904354969471,4.87519732320115,-14.9322990683614,-14.7596766419955,NA,-0.116619158414546,0.825086270741473
"cor925","caliber",-10.4678884575361,1.26514341162288,0.376114699525592,-0.906654092225127,0.491244285628531,-0.0926982295995941,1.19674343671735,0.00376778710144344,1.26235684074249,1.05738224349866,10.1472961042939,-11.8270932974597,-11.8421986674316,NA,0.308073730709464,0.961618512943049
"cor926","ashleigh",-11.5387711161279,2.22753732620681,0.768358303036177,-1.74862680263715,0.570072973971727,-0.070287337357729,0.999621502767272,0.00416566003630089,1.23619349085881,1.02435938633375,7.10906213568717,-14.4944401274568,-14.3903409006315,NA,0.370913524060634,0.926158169581022
"cor927","abba",-9.9276055115148,2.85783662789144,1.06821095806753,-3.76710127228145,0.347602975588708,0.0891976727820575,0.472557428760841,0.00508603206341206,1.53990607713683,1.00298308640453,7.36581283720947,-14.7304966047178,-14.4926122264583,NA,0.188564064382394,0.957636328009705
"cor928","bernese",-12.8575580197533,-0.0330637455360512,0.382755355253187,-1.65321038062005,0.051382245162546,0.0112149595813138,0.545461444861895,0.0029815560023339,2.73857771752388,1.42466826195254,4.83628190695148,-14.9873184101082,-14.7685001205922,NA,-0.240910603816478,0.881112089736703
"cor929","caviar",-11.4926870626474,2.60851106674652,0.688789664939903,-2.17909779715603,0.408973168385677,0.0332075988388204,1.45205134616691,0.00677953977391391,1.61810455759994,1.07103606736592,7.37650812632622,-14.5101672747818,-14.4167025799318,NA,0.35361455193203,0.896493687898237
"cor930","convocation",-11.0021560413271,2.04759455610537,0.693591620496894,-2.54831435410303,0.415003446549259,0.073064369488246,0.803318262683579,0.0149495455600676,2.02452407750131,1.01434659817807,7.03702761468628,-14.6958141920427,-14.5251575490194,NA,0.297689969221587,0.917121225440418
"cor931","auuu",-13.7040582474431,-0.150609258153755,0.17532141266878,-0.99133867343662,-0.00118074703097406,0.240940682555811,0.803714142782136,0.00181118708109358,2.10137169127344,1.40148698841328,3.52636052461616,-14.6898846609146,-14.7944306815745,NA,NA,0.931536019113489
"cor932","anki",-9.78383729394146,0.234642141211616,0.842093401327203,-1.43097454210456,0.711002361369758,-0.448280936059812,0.62489531953887,0.00550815877224294,1.35269760395971,1.0048847223868,6.4085287910595,-14.6311423299627,-14.3041235708296,NA,0.299661140832088,0.973975855964089
"cor933","distress",-9.90827366749828,0.822725626730047,0.518606905282024,-1.11059683163306,0.547175178511322,-0.0442713409539055,1.63842685166874,0.0051843375339865,1.60793952976887,1.07275357722182,10.1866343561861,-11.8922265439091,-11.8953923162593,NA,0.436002455320162,0.977883131717333
"cor934","binding",-9.0984108559383,1.02009639909927,0.574065150842895,-1.2112191629874,0.677873346832529,-0.138921906020581,1.4535032152538,0.00289151465113745,2.3769198027868,1.27787775723686,10.2336542365941,-11.9885301290935,-11.9887583231983,NA,0.687984359318386,0.968239039555107
"cor935","drank",-10.1268708227497,0.875112586590293,0.65479029043224,-1.45244956857839,0.533295020243691,0.0934989574152117,2.08347974059326,0.00255250492813602,2.24912838201732,1.2557286496865,9.51907429112457,-12.6638459550557,-12.6795957898342,NA,0.5502372797931,0.964634468269917
"cor936","ancestors",-10.4618000036258,0.929113112178935,0.700041482941905,-1.33580015453749,0.509295556649564,-0.0193761455677202,1.70131193477033,0.00477262686580614,1.40365956058037,1.04054548905755,9.62417039641598,-12.5270143794797,-12.5647985906568,NA,0.358473510257978,0.975015140291141
"cor937","curtailing",-11.5951553503079,2.2127466089991,0.579015356217764,-1.62346873809989,0.463177611465211,-0.0979997195881711,1.19578379399897,0.00951144866320011,1.09677868368453,1.01016888035434,8.12415060330663,-13.9360161064393,-13.9460872512182,NA,0.217540930922644,0.868169574513591
"cor938","attaching",-11.9901682132189,1.2080941027786,0.452242774079628,-1.03253130040386,0.523687110822067,-0.0163799030826982,1.64217147824223,0.00283409352175385,2.21872598929315,1.26617875366603,8.25816336153762,-13.7460440028784,-13.8311143051275,NA,0.217523852451965,0.86511697304218
"cor939","drake",-8.45770613298469,1.30323389531836,1.08363942592408,-2.26566429140402,0.45672475541116,-0.0386212449520741,1.76502069617631,0.0024128217756607,1.30349103657447,1.03103058120404,10.9640690864362,-11.4472889545964,-11.4387595765946,NA,0.458773146988158,0.995480322279578
"cor940","chimaeras",-10.6069974884073,-0.168232404241825,0.691774716261637,-0.923410562990216,0.714387581210129,0.350180714965252,0.849628745817049,0.00164180707855131,1.60392909202704,1.02406844711799,5.68357976733868,-13.751569477984,-13.6380682600078,NA,0.400591658907804,0.994334270046292
"cor941","contrasts",-11.4171547964562,1.82004910361857,0.476545105843509,-1.11370972379215,0.574960216431921,-0.124259056879489,1.08038989364339,0.00343671071400448,1.76942251213588,1.11854800106992,8.70731756027321,-13.3548002120801,-13.3884933273294,NA,0.28745386207213,0.868184653091027
"cor942","conceptually",-12.6850448643088,0.701561921769993,0.0878153137581428,-0.782272232389639,0.573065124769132,0.326275222958804,0.295990326565297,0.00517451041557153,5.9548596417754,1.47217850230579,7.1777824161952,-14.6000235586504,-14.5591931273079,NA,0.30828236924877,0.470643321045229
"cor943","centres",-10.4045494566169,0.128380025280956,0.514508460290906,-0.828655761541402,0.578675783725635,-0.0959932245381685,1.44078527408989,0.00217550446700738,1.92926363268038,1.0811894815798,9.78818892817267,-12.2527012916282,-12.3173197455796,NA,0.400861866744207,0.973176946849189
"cor944","censoring",-11.5284669527793,2.79996004395762,0.748534995952127,-2.11425107550982,0.421771628005242,-0.0377937581445485,1.56403860490803,0.00663441013863531,1.32276401857842,1.03185997623599,7.63288550539513,-14.3203548290525,-14.2915951914815,NA,0.241257224119583,0.908600183263551
"cor945","commodo",-13.2606592199251,-0.010225828624553,0.192638604028602,-0.81225041157874,0.108075733319691,0.216708039398448,0.757304428344728,0.00193514379301423,2.67434668393138,1.59774846779764,6.88857245956536,-14.3539434190044,-14.3231830458484,NA,0.0285696970583276,0.90328141497542
"cor946","ceb",-8.47432241353314,-0.162171871805691,0.719266365564167,-0.893745494645584,0.831048707783359,-0.359906158039902,2.59311576948006,0.0053312848086794,1.72699346699544,1.00841365619988,8.19284713459287,-14.0561941789204,-13.9311181661505,NA,0.0366712734564029,0.962075176070066
"cor947","artefact",-10.454082469243,0.957985117625878,0.538296281288976,-2.30798969862968,0.49455969046504,-0.499691350669674,1.00452345154919,0.00489715279532827,1.56518236487094,1.04210803373361,6.37161184723186,-14.9195288743635,-14.6866171794478,NA,-0.0696700957647018,0.891738480687021
"cor948","aclu",-8.83393430201847,-0.235674717126859,0.855734007501446,-1.61554117702257,0.50287780420927,0.0116832578027127,2.21662861817451,0.00180901900183261,1.26615461388275,1.02430290695021,9.99378519051691,-12.3439581834499,-12.4074914621172,NA,0.579313590049592,0.984534257289739
"cor949","austin",-7.4531274850047,1.79764273726793,0.592260038563953,-1.53054001943049,0.576543493016632,-0.130515669955761,1.78244072736093,0.00152125793227329,1.91424460409836,1.12100934254647,11.955230248682,-10.1694388394707,-10.1007723277189,NA,0.713851657850947,0.999177668967673
"cor950","cretaceous",-10.3066107002926,2.4090114725598,1.33558705015756,-2.39204330142659,0.577947580952042,-0.0146174976921992,2.11131969174265,0.00240010897185592,1.25348700277368,1.01344927706067,8.67214355141406,-13.741787158007,-13.6222352663637,NA,0.422312768437909,0.979545858649641
"cor951","disruptions",-10.3814064248259,0.0535100818622423,0.522753070900312,-1.15754379473031,0.449082198860041,-0.00362261366680331,1.44435608466232,0.00402829359284114,1.51425006188093,1.06284387212,9.59967609815446,-12.4703852854062,-12.500816570603,NA,0.384780934931882,0.96526734652309
"cor952","disinfected",-12.1935622926988,0.508009435783087,0.468295074326055,-1.03479457750942,0.590930962735077,0.0786318800267022,0.547562800966301,0.00401316108974069,1.3608776860779,1.07155067675166,6.62406522779989,-14.6438953265822,-14.5316198992118,NA,0.401105214566361,0.897497158921364
"cor953","assemblyman",-10.3297232554123,2.0872942591996,1.07160383741347,-2.49804622519842,0.426642372694278,-0.0406439711391851,1.98298898724584,0.00260834810013938,1.06575595228066,1.00376073827088,8.8989119057944,-13.4300082937231,-13.4230076036649,NA,0.278381116652287,0.964560984472008
"cor954","discord",-10.2739456172743,2.00605067251663,0.699832705827415,-1.56517717498108,0.610697115862778,-0.105740979304083,1.61538523735129,0.00654150863934695,1.11750649877472,1.01297231380318,9.09436819572376,-13.0716873029514,-13.0872530977798,NA,0.513353063495256,0.942498371217438
"cor955","culbertson",-11.3301233732222,2.05494699327485,0.854466243656798,-1.78781628702151,0.607437548645188,-0.257157775743171,1.61421357357264,0.00439729614145673,1.27953018023676,1.02353886316293,6.86901445066571,-14.6858071930268,-14.4320345360397,NA,0.208366379556965,0.945589140847815
"cor956","cazares",-11.1202402216303,-0.35919060024006,0.698580636773456,-1.6364242469554,0.426975076402063,0.511998084367811,0.825781497276583,0.0023019321443794,2.05001821975758,1.02018928427979,5.16478597392351,-14.4764157681872,-14.215750282853,NA,0.598333415659736,0.967120340880271
