day,lpobs,mu,low,high
100,-6.002375391356899,-6.0030488931103765,-6.009996470861834,-5.99589070275913
101,-6.165472612621445,-6.1667632097826415,-6.1748537471515945,-6.1590166058820195
102,-6.770348632759882,-6.767360525860126,-6.776429751541034,-6.758216862710068
103,-6.530407680389542,-6.5315198438885,-6.54040285116603,-6.522611478354296
104,-6.5353811774499455,-6.534987707629817,-6.543136988379159,-6.526984162288944
105,-6.428032915544438,-6.427643867526204,-6.435494492581357,-6.419914705081686
106,-6.171166002500057,-6.171347484577871,-6.178112995214048,-6.164457020257772
107,-5.982444777245562,-5.98301032919707,-5.990450649133344,-5.975843991492213
108,-6.142531980527456,-6.14231607767617,-6.150264662076047,-6.134570296258427
109,-6.0721975373257955,-6.07234979771028,-6.079194445092099,-6.065495095860619
110,-6.254237624867743,-6.254582558537648,-6.261645564659098,-6.247652301555396
111,-6.669072127230862,-6.667778188371262,-6.676300232145778,-6.659306164925977
112,-6.6754522246680414,-6.676282671200221,-6.6846072986303255,-6.667619823826693
113,-6.839956855196981,-6.838087566851907,-6.847606052678201,-6.8283037760755665
114,-6.383933181991688,-6.386537692318264,-6.395254724926957,-6.377380238287059
115,-6.639070887866181,-6.637469847965151,-6.6476063859413,-6.627374345119561
116,-6.455595443304649,-6.456887028616273,-6.464908012950292,-6.448908846775659
117,-6.747886690208538,-6.74681547522053,-6.75549978782332,-6.738080599624194
118,-6.816417512398208,-6.81753451194367,-6.826518655971665,-6.8084348633699525
119,-7.128785995670969,-7.1263068083561425,-7.136076944754011,-7.116198192798881
120,-6.863203029013637,-6.863527566965923,-6.873972945965294,-6.852465378060375
121,-6.692633472987518,-6.695248405696037,-6.707063977372192,-6.683434175661601
122,-7.01044175728704,-7.006113017796216,-7.018602209572137,-6.993482270595033
123,-6.797562853656856,-6.79800104945607,-6.807595367280939,-6.788415658040036
124,-6.778597215780243,-6.7772996182447995,-6.78742931453815,-6.767190949327249
125,-6.389822590784045,-6.3916234290018785,-6.399918774376895,-6.383601048297697
126,-6.674321448106709,-6.674125323767838,-6.683054031577114,-6.665393706520219
127,-6.83371464853769,-6.831883917209332,-6.841520486921642,-6.821791063638478
128,-6.526321414019477,-6.529772283685042,-6.540085694538733,-6.519252124980684
129,-6.794629976254898,-6.792809684415389,-6.803816499742778,-6.782416008791236
130,-6.666920985266637,-6.668210267050186,-6.677297630823533,-6.658970841695545
131,-6.821694986599082,-6.822695940554113,-6.831738228147071,-6.812874140622127
132,-7.070138246543683,-7.070154892877168,-7.081039156394358,-7.058880607426328
133,-7.265625909077072,-7.2662254585012285,-7.277146432705604,-7.25482566796832
134,-7.562021034994982,-7.556214215762839,-7.57074660802453,-7.542318858227224
135,-7.141453390874413,-7.1441384601187785,-7.156617499071427,-7.13128276752415
136,-7.008547726021488,-7.008331672917563,-7.020999075942396,-6.9957001880091605
137,-6.817840168705497,-6.820011425651979,-6.829376758775889,-6.811186239213191
138,-7.091502874202711,-7.090258187493646,-7.101709036174326,-7.079016266088534
139,-7.079022906326101,-7.0805353586337425,-7.091185566805391,-7.069591839915432
140,-7.321543776312504,-7.321177160613541,-7.334010305969843,-7.30838571537023
141,-7.506097540764484,-7.501853891648045,-7.515864522512955,-7.487106673006935
142,-7.199636982165524,-7.199898533700703,-7.214505445426687,-7.185530501249576
143,-6.937212698180422,-6.941608971805566,-6.954983577900964,-6.928446020200053
144,-7.3098988033789425,-7.303711537154529,-7.315694964522844,-7.2908269884896
145,-6.896699055378646,-6.900575693520513,-6.910690374161421,-6.890573179878094
146,-7.093975091890383,-7.092291035261149,-7.103315077144955,-7.080876068196418
147,-6.97298004117738,-6.97412694761457,-6.984385434444722,-6.9640817793462535
148,-7.009973445654607,-7.009754172863079,-7.019938826752068,-6.999477984670813
149,-6.9357063652333535,-6.937117331023762,-6.949554189002479,-6.924435960811658
150,-7.006431910785997,-7.006499822865961,-7.019108136666629,-6.993718001782932
151,-7.025978149009499,-7.024808902070245,-7.034802983258402,-7.014176036035144
152,-6.869221975691836,-6.868136980479023,-6.877927618617784,-6.858378694030826
153,-6.553635593791076,-6.55587897494007,-6.564079921674543,-6.547593703022539
154,-6.8467519042180855,-6.845494689055499,-6.855155597531103,-6.835744687430138
155,-6.732980632135589,-6.733919178584408,-6.743689505475147,-6.724251348822675
156,-6.843289877574577,-6.841889117772314,-6.854118874487306,-6.829607070794135
157,-6.573079201580081,-6.574868630061131,-6.584493864374512,-6.564788954776759
158,-6.638223665381847,-6.638336473187596,-6.646879551274779,-6.629240716493268
159,-6.701897511466984,-6.700714224398094,-6.709744489115093,-6.691712156283614
160,-6.41885494880997,-6.418837381711508,-6.426050956047691,-6.411389638618164
161,-6.134926422424738,-6.135576759999166,-6.142557571114608,-6.128443156020474
162,-6.191055311109876,-6.19035916621417,-6.197616855216847,-6.183045204544209
163,-5.928629227429937,-5.930515351537118,-5.938404344652637,-5.922460091588217
164,-6.245614486077221,-6.245522799579697,-6.254350621533058,-6.236747150559167
165,-6.375254331647952,-6.374502852416366,-6.3827862324252145,-6.366235677490237
166,-6.461665929744638,-6.46123325443594,-6.469511026313286,-6.452994197650778
167,-6.395201289779983,-6.395240384571057,-6.4030162533008586,-6.387327016774324
168,-6.359120649412367,-6.359399503301137,-6.367386574286566,-6.35149118383942
169,-6.3823952967325,-6.382277708480755,-6.390595818340517,-6.373843548609216
170,-6.400402528726159,-6.4002815006075595,-6.410072908656748,-6.3896958892180615
171,-6.381719135316778,-6.382042456133402,-6.3922537974781894,-6.371687732853669
172,-6.455061216560447,-6.455501287573401,-6.463952776031406,-6.446880043340877
