day,lpobs,mu,low,high
370,-8.46119740600805,-8.462313873268663,-8.482122337486318,-8.441186744008974
371,-8.553055142596826,-8.547205445168128,-8.569667567044215,-8.524892354493403
372,-7.891291449248401,-7.897548367040255,-7.913357083200937,-7.881063216038174
373,-8.615776026765706,-8.604968472402685,-8.63356731060971,-8.576344937487804
374,-8.622898639628865,-8.621373841864022,-8.646973627109398,-8.596139573777638
375,-8.365641992263633,-8.367740881119772,-8.388240836768182,-8.346232660336426
376,-8.508692056909377,-8.506890042130987,-8.527570859038935,-8.485337041849181
377,-8.425217209331935,-8.427000939902898,-8.447172807510922,-8.407808739209202
378,-8.54714864754154,-8.542896304003982,-8.563111498950265,-8.522399715343283
379,-8.10282140640774,-8.105528540631678,-8.122792304828218,-8.088385837513886
380,-8.15024989597566,-8.152774194759166,-8.174058549335907,-8.131512978136426
381,-8.375548699100458,-8.371354189315667,-8.394925115856712,-8.348273646004287
382,-8.193762262483167,-8.194804715848418,-8.212200269462102,-8.176917244445
383,-8.162338755381485,-8.162591417799712,-8.182401394248767,-8.143443453097426
384,-8.332440859287521,-8.330788321269186,-8.349113403152423,-8.312119655861842
385,-8.166857726803547,-8.165389520998296,-8.183443096935372,-8.14801223015712
386,-7.790228709071272,-7.793427372803366,-7.810378677192462,-7.776416788826475
387,-8.011646557947602,-8.011217010735733,-8.032077887495566,-7.989304570036492
388,-7.990595497832745,-7.988596694635314,-8.007218272812226,-7.970093593303046
389,-7.748624709282188,-7.750025690638917,-7.764512368968215,-7.734053887645233
390,-8.016805006347552,-8.0177178798717,-8.035588730294926,-8.000775129682905
391,-8.208526501726643,-8.209848379711552,-8.228746303707167,-8.189793141464355
392,-8.523736119963825,-8.524266160082068,-8.546616618355248,-8.501874226548306
393,-8.942337011196745,-8.932914358313027,-8.961940500098873,-8.90383452815209
394,-8.745985632383443,-8.747003111352464,-8.779210867217104,-8.715251132493538
395,-8.506918869559062,-8.508664195346974,-8.537496305673393,-8.480239224927873
396,-8.33847797713051,-8.34391474539722,-8.369589986441248,-8.31866909003107
397,-8.553254538683005,-8.550288624710038,-8.573489244784415,-8.526800848809172
398,-8.622325765055276,-8.625313688534249,-8.649944967023021,-8.60112317205683
399,-8.828939930441111,-8.823617814042821,-8.85080307198007,-8.793817084475876
400,-8.638809812049354,-8.64448318620347,-8.669876717485312,-8.618555854591449
401,-8.825616257563048,-8.822484400972812,-8.85394093609295,-8.790850041370405
402,-8.844933177078799,-8.852345148511626,-8.885972142610024,-8.819809235409693
403,-9.286544954229916,-9.14192620453635,-9.240427037034557,-9.041965290324656
404,-8.831368168448602,-8.838475225395486,-8.866492527081963,-8.809986183456665
405,-8.974999883314702,-8.96866709147812,-8.993700917109614,-8.944277273021227
406,-8.61588191676196,-8.616275440835993,-8.638673531775847,-8.592636478534516
407,-8.313523912902303,-8.316352801083427,-8.335453935547557,-8.29722969354359
