word,mu,scale,A,B,C,theta,jump,maxRhat,medianRhat,lastRhats,divergent,total.freq,median.daily.p,mean.daily.p,sd.daily.p,freq.acorr,lpcor
ac/nn,-13.48290038,0.524139204,1.935146386,0.93038794,-0.124091404,1.318665676,2.498457431,1.34747681,1.002447187,1.018006385,82,10.67415118,-13.02205597,-12.51806667,1.537621652,0.845329258,0.923076241
acosta/nnp,-13.78825345,0.907132848,1.12120806,0.714346283,-0.032655517,1.405266687,0.66164744,2.632260225,1.000354893,1.010329495,179,9.418248451,-13.22982668,-13.14019922,1.241995221,0.501556634,0.948136126
acoustic/jj,-13.12535333,0.484015596,0.233787064,0.703369379,0.010231809,0.527877059,1.821826878,1.737354176,1.003132423,1.054842144,1,9.082393358,-13.03410939,-13.08797842,0.91067882,0.287829326,0.966528326
acquired/vbd,-11.15189641,0.304601026,0.160091777,0.696618389,0.025858035,1.849578221,0.594953654,1.004783002,1.000257652,1.00211665,0,10.78435834,-11.077237,-11.08521261,0.417909232,0.534943467,0.980680787
acquired/vbn,-11.03071815,0.286050848,-0.150659762,0.587634198,-0.051241668,3.391508048,0.591980047,1.007617543,1.000166803,1.007305704,0,10.75451417,-11.11221833,-11.11937629,0.386522365,0.469379062,0.972925987
acquire/vb,-11.07142632,0.355034062,0.066838282,0.525145759,0.003422814,3.507325281,0.771596252,1.010440662,1.000213715,1.0065387,0,10.84684856,-11.03192906,-11.05783956,0.450344986,0.443153026,0.988739314
acre/jj,-12.55896394,0.498869859,-0.198246919,0.550986194,-0.090425713,2.087577084,1.847638262,2.479399282,0.999959297,1.002198141,113,9.342333081,-12.64975384,-12.70702784,0.759847629,0.266786047,0.962851641
acre/nn,-12.84495378,0.559854216,-0.254026743,0.574676412,-0.143596614,2.05047829,1.390309534,1.016713356,1.001019356,1.016713356,0,9.057888249,-12.96566717,-13.02665274,0.817690112,0.262925591,0.957165227
acres/nns,-11.24034559,0.5256623,-0.462477831,0.752831205,-0.169217752,2.261702497,1.507427838,1.044238232,1.00352991,1.024151515,0,10.6363361,-11.5117464,-11.46936781,0.795914085,0.63603816,0.979047719
acronym/nn,-12.11707157,0.46737934,-0.89548105,0.442834308,0.024920469,3.728390141,0.712810724,1.001843187,0.999947084,1.001423684,7,9.424564261,-12.59062829,-12.595607,0.679534533,0.417846926,0.887861495
across/in,-8.046289186,0.101543368,0.021106572,0.804818829,-0.03118012,1.444979837,0.375047322,1.01136597,1.000404356,1.007218243,0,13.77014597,-8.028662115,-8.026927999,0.142356281,0.647091504,0.993350204
across/nn,-13.68287718,0.302065309,1.300810345,0.835446395,-0.218804875,3.231092626,2.496147639,1.382929402,1.000536191,1.008170367,29,8.884056062,-12.93665818,-13.09874265,0.820294578,0.505929724,0.767505189
acted/vbd,-11.39465742,0.324373789,-0.051111238,0.578071305,-0.078759423,1.65401864,0.32983945,1.006902373,1.000229257,1.006902373,0,10.43273249,-11.41328825,-11.43963416,0.391297623,0.349518326,0.980991649
acted/vbn,-12.10069453,0.313003515,0.143099679,0.512993693,0.113626292,1.658490527,0.854770566,1.068593519,1.00472975,1.068593519,39,9.824444345,-12.02388796,-12.06334376,0.462454934,0.323651359,0.95668346
acting/jj,-12.89062054,0.518443746,0.007938558,0.674520211,-0.131196766,2.015525443,0.773137874,1.024140054,1.000624825,1.024140054,1,9.103645633,-12.91096036,-12.95034047,0.775814341,0.446676402,0.950394015
acting/nn,-12.57257424,0.374319242,0.032145189,0.722847849,-0.129371026,2.214802919,0.7621816,1.004968115,1.000026976,1.004555035,0,9.369478593,-12.59011094,-12.59267407,0.596910628,0.492087821,0.936362954
acting/nnp,-13.00597396,0.527470757,0.723891737,0.721754123,0.034160252,1.219593461,0.697477198,1.567423542,1.000543233,1.099285911,222,9.407304206,-12.64716998,-12.67308374,0.805955138,0.650167538,0.925786919
acting/vbg,-10.16020638,0.196684042,0.220225759,0.589664689,-0.001980971,3.12214476,3.064201188,1.006141368,1.000106436,1.003799623,0,11.78557511,-10.06352314,-10.04694272,0.301344128,0.562056535,0.969545437
action/nn,-8.527925756,0.119479664,0.028508133,0.702955592,-0.153843692,4.061364092,2.992308982,1.024307072,1.002880069,1.024307072,0,13.29200826,-8.523519418,-8.506342535,0.173097834,0.624660958,0.996354606
action/nnp,-10.84811261,0.319537725,0.378632713,0.823066575,-0.094538356,2.358239496,1.742117981,1.054658126,1.005704767,1.054658126,0,11.3438794,-10.69861759,-10.63660655,0.561694072,0.806624372,0.977069906
actions/nns,-9.372858047,0.19703348,0.164822306,0.736913642,0.108766789,0.84293947,0.641492646,1.010037867,1.001122312,1.010037867,0,12.53464231,-9.283750989,-9.293077412,0.254962049,0.612281003,0.979551706
activate/vb,-10.40862992,0.087571656,-0.221047407,0.991234521,-0.231501684,3.364124487,0.561498394,1.040055365,1.009439251,1.035587815,0,11.58020086,-10.4110557,-10.34092689,0.431377564,0.94297634,0.971584428
active/jj,-9.304858803,0.250399056,0.029591715,0.903412247,-0.086281393,1.285838916,2.183002841,6.257352891,1.345651069,6.257352891,0,12.70012234,-9.319703179,-9.242210591,0.425688778,0.838314943,0.998190303
actively/rb,-10.87269699,0.207086895,-0.009574905,0.678776033,0.048009551,1.075846881,0.901105815,1.016799821,1.000443466,1.016799821,0,10.94854082,-10.87115791,-10.89391836,0.291967906,0.373532164,0.981142832
active/nnp,-10.85243689,0.150518719,-1.970214728,0.788018103,-0.225933204,0.845147547,5.3476351,1.024933758,1.001334154,1.024933758,0,10.26785285,-11.56805156,-11.86770497,0.909028471,0.545724059,0.710438705
activism/nn,-12.38605232,0.377926668,0.528681187,0.668772188,-0.15094873,3.592583711,1.164621804,1.00842776,1.000316549,1.00842776,1,9.779906491,-12.1561119,-12.15696888,0.598206185,0.519297469,0.925808633
activist/jj,-12.39393575,0.448786987,-0.332467198,0.690697628,-0.032602996,0.51256406,0.999738137,1.021266177,1.00053806,1.018704768,0,9.413362845,-12.55659713,-12.61062965,0.663172563,0.404885203,0.9472758
activist/nn,-10.59731546,0.265159198,-0.249426794,0.55921754,-0.119381251,1.689835654,1.936318509,1.014110789,1.000340555,1.012557878,0,11.15123798,-10.73193965,-10.71714937,0.384014881,0.362647969,0.976028201
activity/nn,-9.492276671,0.255052723,0.122817382,0.490194143,0.080418911,2.528876812,1.142596027,1.021120358,1.00194222,1.021120358,0,12.40954396,-9.432100316,-9.435370194,0.309289433,0.412709721,0.991950237
activity/nnp,-13.06229951,0.6837638,-0.125897766,0.69325988,-0.227099191,0.903871525,0.254340671,1.024445139,1.00155233,1.024445139,0,8.97853441,-13.13560696,-13.12986331,0.797052068,0.349850001,0.953872549
act/nn,-9.847009706,0.177354431,-0.00266023,0.626738998,-0.063091879,3.56949922,3.53854175,1.00919222,1.000653507,1.007429445,0,11.99094067,-9.855466432,-9.832938629,0.263745791,0.56615149,0.994116473
actor/nn,-9.629268825,0.321071677,-0.068539232,0.706682206,-0.143846098,3.23492715,0.9842636,1.070345914,1.007350503,1.070345914,0,12.21570609,-9.691524173,-9.665087963,0.423365718,0.575281595,0.997840642
actor/nnp,-11.17019682,0.609476061,-0.479753908,0.631589157,-0.107994369,3.737149542,1.57299421,1.003884406,1.000576525,1.003170169,0,10.72654395,-11.41727512,-11.41955303,0.818443916,0.493371559,0.977634721
actors/nnp,-13.38963088,0.721861034,-0.074857139,0.628250265,-0.039101414,2.553824767,2.47184823,1.457957224,1.000135554,1.01056699,25,9.09369419,-13.469577,-13.42693883,1.143763446,0.503315407,0.971067673
actors/nns,-10.45374446,0.303189176,0.041901613,0.735964315,-0.087843157,1.571687291,0.495054153,1.02110665,1.00068987,1.02110665,0,11.44609098,-10.44565008,-10.4262422,0.385677869,0.598877711,0.994472749
actress/jj,-12.65827209,0.440173481,0.292954756,0.667702143,-0.141893971,3.649800367,0.979301368,1.004797732,0.999987908,1.002826852,2,9.418004736,-12.49878059,-12.56824715,0.692848475,0.44207702,0.943799744
actress/nn,-10.21878885,0.357842253,0.282738821,0.800677074,-0.17794289,2.533818403,1.333155585,1.034522614,1.001994761,1.034522614,0,11.83561023,-10.10160145,-10.09548115,0.539705786,0.641500992,0.985449586
actress/nnp,-11.61316353,0.671601593,-0.155548037,0.723489317,-0.21029735,2.338481409,0.995812855,1.032744459,1.002295398,1.023292156,0,10.52875731,-11.72857759,-11.69561808,0.888368235,0.542855829,0.991075172
acts/nns,-10.53709863,0.261038193,-0.084203767,0.522174165,-0.005061059,3.155376329,0.794182819,1.007111322,1.00000673,1.007111322,2,11.25588898,-10.58030723,-10.58537901,0.322887509,0.405981126,0.989766242
acts/vbz,-11.97381999,0.272192315,0.050044102,0.44262053,0.010347066,0.794095929,0.962056875,1.084127053,1.00503292,1.084127053,102,9.881344188,-11.94951902,-11.98289725,0.386462642,0.193840915,0.950917842
actual/jj,-9.853366891,0.156815589,0.090166454,0.646611053,0.09527128,0.972544048,0.609702582,1.002991337,1.000006437,1.002767565,0,11.98280409,-9.8122137,-9.831147089,0.201186303,0.396442224,0.973717088
actually/nnp,-13.17757577,0.321647843,-0.016109829,0.417084898,-0.02899747,2.073948396,3.41484195,1.012030234,1.000056224,1.012030234,0,8.80267284,-13.2215253,-13.23321538,0.681733045,0.236015385,0.901722474
actually/rb,-8.416277714,0.086443856,0.080247666,0.473553839,0.133353459,3.705307285,3.414856582,1.003421769,0.999974107,1.003421769,0,13.41330314,-8.371600223,-8.383731417,0.124533021,0.483459466,0.976668189
act/vb,-10.19920455,0.159709629,-0.102628773,0.631472278,0.117783153,2.864097807,1.67302568,1.010182779,1.00016882,1.010182779,0,11.57178854,-10.22924216,-10.25570163,0.255264185,0.530920556,0.973819623
act/vbp,-12.52113986,0.256875308,0.117366525,0.536217062,-0.065744193,1.838343223,1.378155367,1.341659864,1.027516646,1.341659864,0,9.376617232,-12.47506973,-12.51510528,0.475451221,0.224157049,0.924074436
acura/nnp,-14.13146608,1.27636365,0.223459774,0.75134921,-0.192757267,0.64631855,0.092829341,2.718868215,1.002201342,2.043230884,0,8.754160749,-13.94003064,-13.65812922,1.28256942,0.344463641,0.974802279
acute/jj,-12.25067315,0.463234459,0.294186372,0.530952324,-0.035291918,1.23875352,0.308198613,1.352604348,1.001071639,1.014937712,50,9.80890211,-12.12339369,-12.13121545,0.544196792,0.284356871,0.962364076
adamant/jj,-12.62732997,0.167828521,0.08654079,0.531793507,-0.030394416,1.475056648,2.945925612,1.029504996,1.000986793,1.029504996,0,9.234935419,-12.61101159,-12.64041831,0.452548589,0.165851712,0.897711836
adam/nnp,-9.894259436,0.275614221,-0.010324133,0.522521823,-0.043533876,4.290724685,2.33891618,1.005257196,1.000349511,1.005136172,0,11.93990415,-9.909476214,-9.89464626,0.336665684,0.448684544,0.998462777
adams/nnp,-10.67201446,0.475671942,0.052467896,0.54863859,-0.042510798,1.767986992,1.566389726,1.01955357,1.001383741,1.01955357,0,11.30727796,-10.67754755,-10.64821316,0.61115326,0.357990201,0.998416953
adapted/vbn,-12.35236455,0.241926004,0.036984913,0.425101415,0.000754229,1.681760382,2.436653688,1.019088994,1.00022176,1.019088994,0,9.52580783,-12.34006503,-12.37307793,0.471881918,0.227261135,0.936915419
adapter/nn,-13.34330612,0.695986764,0.289371975,0.633620094,-0.211418278,3.318767154,1.006523178,1.013926415,1.000369326,1.013622328,2,8.994420666,-13.18618008,-13.24005243,0.97045814,0.399922838,0.961632322
adapting/vbg,-12.78810424,0.306254831,-0.058989012,0.416906984,0.081378147,2.890249106,0.841634492,1.004426563,1.000072422,1.004426563,81,9.032528631,-12.83476763,-12.8909563,0.532863481,0.199718293,0.909081542
adaptive/jj,-13.42224712,0.59301497,0.790615525,0.561513158,-0.035750097,1.587258876,0.730055512,1.054495697,1.006375828,1.05310728,317,9.004422601,-13.04089176,-13.10171346,0.857128688,0.334097943,0.921379365
adapt/nn,-11.80364554,0.156544349,-0.462096817,0.790182516,-0.145072382,1.70829492,2.594543672,1.321662231,1.000995575,1.029473894,44,9.835850904,-12.04403934,-12.06485911,0.430007807,0.473673711,0.853062121
adapt/vb,-11.77770654,0.130843164,0.017921527,1.015659165,-0.184689731,-0.10791897,2.369579128,1.010448374,1.000209878,1.010448374,0,10.08984263,-11.7788137,-11.78249865,0.386863214,0.433272085,0.945088221
adblock/nn,-10.97156256,0.183430803,-1.278886463,0.998865302,-0.483769863,3.437590751,0.888301701,1.98456852,1.009891752,1.028682202,293,9.91497136,-11.81354813,-11.82102523,0.726425171,0.752880869,0.871223847
adblock/nnp,-12.9931038,0.305978329,3.26215385,0.983717755,-0.374217346,2.90189641,3.929575263,4.840325237,1.474976437,1.360179394,104,11.44208446,-10.12117683,-10.55436439,1.253735196,0.652328496,0.704812024
added/jj,-11.25751236,0.166373297,0.013997303,0.452524746,0.022951504,2.755510415,3.769515271,1.004638695,0.999910241,1.004638695,0,10.58529569,-11.26099572,-11.25114029,0.295008512,0.320430238,0.957236268
added/nnp,-13.00477779,0.302492472,0.051206085,0.324040117,-0.065587736,-0.573925526,2.006760983,1.842628057,1.029575475,1.842628057,0,8.885717652,-13.0266382,-13.04458603,0.571720479,0.055596963,0.948301009
added/vbd,-8.132629522,0.073536134,-0.060679786,0.689586858,-0.122774402,3.945146422,4.118101325,1.018505945,1.001406277,1.013084815,0,13.62812379,-8.156963653,-8.164322153,0.118570486,0.595279216,0.983064942
added/vbn,-10.24439009,0.169743758,-0.015099284,0.400801584,0.077198727,4.037621866,4.546514531,1.005847641,1.000070829,1.002407919,0,11.57384181,-10.24616693,-10.25687205,0.241674561,0.088113553,0.987446632
addicted/vbn,-12.86833791,0.354849479,0.534600447,0.622919828,0.032573544,1.055634336,1.992940041,1.075184839,1.002844467,1.070948758,0,9.358070484,-12.6200278,-12.6534891,0.699878148,0.449499738,0.928362877
addiction/nn,-11.22535509,0.445693301,0.633242076,0.571390191,0.01975589,1.701022263,1.607563851,1.003856252,1.000166595,1.003856252,0,11.06809043,-10.89956361,-10.91397849,0.633419186,0.475131691,0.953563582
addictive/jj,-13.0063554,0.460466757,0.966829271,0.619934428,-0.06155504,1.589887763,1.791288467,1.233783142,1.000395971,1.029171376,151,9.486304051,-12.55060706,-12.58508571,0.808181487,0.481787565,0.902261496
addict/nn,-12.62513311,0.290841744,-0.204138582,0.848605806,-0.313393694,1.19718673,2.366919712,1.0100402,1.000514632,1.0100402,0,9.217216676,-12.75683183,-12.78789937,0.691727152,0.435225701,0.931603068
addicts/nns,-12.74943499,0.533883024,-0.051083862,0.586348572,-0.086070084,1.005065287,1.39855358,1.221575325,1.001101415,1.02389469,141,9.267098706,-12.76371781,-12.83492828,0.828475781,0.374464724,0.967604071
adding/vbg,-9.007600464,0.086331523,-0.018306086,0.544982876,0.17723781,4.102815848,4.26861333,1.003286393,0.999991747,1.002441742,0,12.77597817,-9.010922787,-9.023992847,0.137573832,0.517277956,0.982908273
addison/nnp,-13.0439293,0.613386421,0.124021777,0.76589299,-0.187704935,0.91909433,1.610270537,1.040295766,1.00080059,1.038905682,0,9.215526899,-13.03551894,-13.02743056,1.023689174,0.462245391,0.979068993
addition/nn,-9.109971216,0.127521223,0.045362518,0.428446778,0.308926423,1.921148472,1.394220883,1.010850145,1.000226439,1.010850145,0,12.71793174,-9.0707372,-9.095349591,0.172427866,0.399349552,0.990358372
add/nn,-12.32737322,0.175791362,-0.235678835,0.862343862,0.049083821,0.487522308,2.716777033,1.031339535,1.002616453,1.031339535,0,9.472242991,-12.46468415,-12.48950063,0.556678894,0.49564648,0.911559954
address/jj,-13.08748939,0.253935625,0.153198736,0.562014762,0.080452255,1.832398278,2.360372869,1.168669681,1.004186739,1.168669681,49,8.854807633,-13.04667085,-13.09222793,0.580756639,0.317040807,0.878104811
address/nn,-9.354589785,0.178181936,0.547814888,0.818705435,-0.063486763,3.81576727,2.99222869,1.215176589,1.048469386,1.206131369,0,12.73216415,-9.100292172,-9.096157444,0.349950044,0.756038536,0.890759349
address/nnp,-12.79842024,0.382758934,-0.565570517,0.625261912,-0.101929434,1.536886831,2.914511506,1.022016791,1.000669897,1.022016791,0,9.088850474,-13.11298975,-13.11480638,0.811297503,0.501349765,0.925986678
address/vb,-9.745199031,0.173889844,0.080390589,0.606535322,0.117964723,3.164820477,0.631684324,1.003847164,1.000167887,1.003022502,0,12.10767119,-9.692784026,-9.71932344,0.239522542,0.531580753,0.987449193
address/vbp,-13.11234892,0.299946592,0.089705235,0.377456922,-0.017627394,1.482866227,2.017239503,1.963306346,1.000424703,1.040489489,120,8.793156871,-13.07542475,-13.17233538,0.621643296,0.122957655,0.91949347
adds/vbz,-10.11606742,0.151552305,0.071502187,0.39887054,0.274041198,4.00117669,1.747513229,1.001604535,0.999982974,1.001604535,0,11.73115295,-10.06525697,-10.09180808,0.218631305,0.405344243,0.972970239
add/vb,-9.420441578,0.103480029,0.237418528,0.591956339,0.247511134,1.525838285,0.880331978,1.018425265,1.000260614,1.018425265,0,12.49104856,-9.297061415,-9.30814846,0.163893492,0.548816953,0.892538895
add/vbp,-11.30351229,0.192485812,-0.144491849,0.512085973,0.005277528,2.414095669,1.016776034,1.014636839,1.000263421,1.014636839,51,10.44813472,-11.38363909,-11.39399418,0.298487451,0.288542091,0.934606463
adele/nnp,-11.73231612,0.958268395,-2.285206355,0.610653697,0.056453423,1.44044587,0.994412325,1.024825666,1.000491361,1.015977697,0,10.1472961,-12.95136329,-12.7702117,1.41512591,0.513107296,0.87892672
adel/nnp,-13.45853042,0.814942033,0.063790729,0.644520095,-0.039247213,1.879516904,0.85709604,2.600426419,1.001703423,1.030374775,212,8.783855897,-13.40263128,-13.40287945,1.078990151,0.43493942,0.978136598
adelson/nnp,-13.14842714,0.852612978,-0.500880083,0.658260135,-0.089846431,1.544617434,1.673412158,1.989564488,1.000371603,1.007554708,44,9.179571838,-13.42896533,-13.33091944,1.253669127,0.335399366,0.981230469
aden/nnp,-13.15286589,0.667605662,-0.589636518,0.579709414,-0.067492254,0.701655877,2.213654645,1.00984476,1.000098648,1.007407989,0,9.011767475,-13.50752205,-13.4117921,1.196023865,0.32250884,0.977290091
adequate/jj,-11.61324629,0.250608211,-0.086658809,0.33982954,0.105240562,2.697765302,2.761236558,1.080880338,1.000573483,1.080880338,0,10.19046938,-11.67325611,-11.68891379,0.396410493,0.270140718,0.96782124
adherence/nn,-13.09815736,0.537539893,0.05251359,0.59875598,-0.163070256,1.819233195,0.443101948,1.018112665,1.0001969,1.018112665,1,8.891649113,-13.08320749,-13.14399074,0.732550572,0.287934771,0.940628746
adhere/rb,-13.07425478,0.344637817,0.520871299,0.705346611,-0.037058757,1.862050178,0.671407996,1.020708027,1.000273681,1.020708027,0,9.036344064,-12.81779061,-12.88344635,0.61553034,0.380542295,0.86806408
adhere/vb,-12.82166535,0.354526993,-0.0161199,0.516312586,0.087546332,2.119598504,1.285581744,1.052069342,1.003015695,1.037304393,5,9.054621797,-12.86169361,-12.90309808,0.60456542,0.273275915,0.925755156
adidas/nnp,-13.26782132,0.725706693,0.663171504,0.748002872,-0.088443557,-0.04506888,1.510194938,2.120308587,1.000792555,1.028808408,83,9.458059456,-13.07269263,-12.97163755,1.151816055,0.430995461,0.975174943
adjacent/jj,-12.04670425,0.352356811,-0.165439337,0.373974676,-0.07266741,3.325501371,2.767833341,1.007394103,0.999974785,1.007394103,0,9.765661236,-12.14670039,-12.15226285,0.496383402,0.150042166,0.965167481
