day,lpobs,mu,low,high
127,-11.33235309443874,-11.069083172047907,-11.384876536602743,-10.83662786610562
128,-10.990552334904127,-10.739654896720479,-11.088278101618101,-10.496165498744292
129,-11.500428998689324,-11.111510167523743,-11.549210462987672,-10.810804954947695
130,-12.0403667425706,-11.560352168725428,-12.065229642507333,-11.215114499038368
131,-11.327685763621952,-11.113609902971254,-11.433995573148266,-10.87854473052792
132,-12.748097920277223,-12.118943196556867,-12.787954149955956,-11.51695305765333
133,-12.180836216620248,-11.855877994785027,-12.323350475567631,-11.518226240294824
134,-12.873650937636716,-12.160691045515723,-12.850833277939934,-11.691452754670719
135,-12.528795926819823,-11.954889572258951,-12.623999646278305,-11.465448893348155
136,-12.04737744201721,-11.557613055717585,-12.21970884786666,-11.135045021294328
137,-11.922886657422799,-11.57328029859403,-12.052242801608896,-11.249986455985152
138,-11.798905280581053,-11.488850407517397,-11.936928018577841,-11.168797355978993
139,-12.74110160648852,-12.15915191577574,-12.80637937697511,-11.586534192263024
140,-12.518948066015543,-11.940190394186015,-12.579317730543869,-11.527355554260684
141,-11.862352829227634,-11.596690301130785,-12.031954120291275,-11.271644283832288
142,-12.000871459822307,-11.489724314361053,-12.210440632608908,-11.04861636079485
143,-12.383907257084774,-11.764804520232182,-12.493664682235988,-11.288331670727677
144,-12.466621561325812,-12.074568433609132,-12.648278916072522,-11.7230652454662
145,-13.177785075693153,-12.380459711355067,-13.124827246411723,-11.838069823607894
146,-13.027318802323947,-12.309612583611544,-13.108804879505158,-11.838100853207504
147,-13.15398348411803,-12.438502854236027,-13.126038103316079,-11.971920025545014
148,-12.320429596633511,-11.948342356162222,-12.525866579382345,-11.445514542478929
149,-12.384320987480704,-11.96362606529702,-12.639953479722308,-11.513027313782484
150,-13.279359604818186,-12.217070263180933,-13.076710365370285,-11.645659287915278
151,-12.853589414640059,-12.202406871768478,-12.935579958892632,-11.735061383731084
152,-12.925549014502213,-12.309116604775955,-13.038249185964808,-11.844095947101941
153,-12.37875225374082,-12.040322131241052,-12.616929308888489,-11.646297365195299
154,-13.900527029786433,-12.525244781716491,-13.38851490205054,-11.995832034810862
155,-12.79672972388811,-12.096873148511449,-12.886666463740484,-11.568301673320535
156,-11.845380801100854,-11.471933999531586,-12.072150853208182,-11.051174941696328
157,-12.143947565255418,-11.603430787526758,-12.309091763309702,-11.11471776965777
158,-13.652776075824933,-12.453412231607391,-13.203027481529418,-11.822524266764646
159,-11.749372136095465,-11.502286644240408,-11.950249393700801,-11.230986501751465
160,-12.82921952767617,-12.192598740362108,-12.89737477976521,-11.690086189587449
161,-12.752298750861085,-12.169136085366883,-12.890044805984582,-11.653923400661432
162,-12.648811976538424,-12.2262032836366,-12.862184359510303,-11.793691692250297
163,-14.145388241093526,-12.480284247448036,-13.440067207904725,-11.801102086968868
164,-11.800754669454705,-11.493485650787326,-12.106068500642486,-10.96618851619482
165,-12.685616677751122,-12.125960528091756,-12.82829624652567,-11.635247429187114
166,-13.656336146971139,-12.601614839170411,-13.31836531488285,-12.170855690697891
167,-12.593551974872861,-12.052928197527017,-12.786499309779376,-11.425195096524225
168,-12.731755846825576,-12.17156099501681,-12.852339423779064,-11.6864779015809
169,-12.688035981931806,-12.027718591711958,-12.750908532408992,-11.495824687473007
170,-11.97793147062285,-11.507454033161334,-12.194012371868386,-11.097256620154393
171,-12.117948051741989,-11.656691661160941,-12.2461908203109,-11.266908707756587
172,-11.914375114497167,-11.514601526154566,-12.03343474091259,-11.129938400936274
173,-12.827624708058288,-12.105317841837921,-12.805191998862641,-11.587140421234672
174,-11.950291235420568,-11.683999780138944,-12.150735946173581,-11.31729249024063
175,-12.982939457893004,-12.279664482446263,-12.975223108810388,-11.74978531475043
176,-13.068952315814197,-12.301691145236076,-13.100514270983593,-11.827649725555421
177,-13.305566628724737,-12.227784350960578,-13.179619639385423,-11.548128471126024
178,-11.828744532235765,-11.502479490774196,-12.117615759482025,-10.893661223136048
179,-12.449933356808444,-11.880112354794987,-12.52415167402617,-11.448041455619656
180,-12.075906773658135,-11.708318794338284,-12.222307749330016,-11.29524227502834
181,-12.831450880624724,-12.149342692490752,-12.826566591479505,-11.540868285048372
182,-12.188199088199687,-11.770505677334118,-12.361115055602822,-11.25818061743885
183,-12.777782386852431,-12.116624706580168,-12.78613819821882,-11.634930210049994
184,-12.047646589292102,-11.533481564371257,-12.21384975019069,-11.117983485851985
185,-12.152264856416432,-11.572434906265915,-12.201317884467791,-11.157324923627073
186,-11.22449549386434,-10.969295950665089,-11.393384486705504,-10.631462177929842
187,-11.958452278652238,-11.448030021522918,-12.065968813663757,-10.999923661908076
188,-12.25332591499603,-11.7140127399796,-12.329666891950787,-11.277343930772897
189,-12.049482261273608,-11.724634667104368,-12.179093923726194,-11.406218660791188
190,-12.414068876771065,-11.88644977535992,-12.485276592702164,-11.465389714349215
191,-12.107521876935197,-11.644214641972551,-12.335924210447173,-11.196057337276091
192,-13.438668984774402,-12.25692041684069,-13.115177246844446,-11.581744966275703
193,-11.60758375770119,-11.376943834370907,-11.82930917081121,-11.070543142474886
194,-13.675937867679808,-12.626461967354528,-13.405111776353563,-12.192773941893664
195,-14.221535287233081,-12.8000705542272,-13.706378809471353,-12.092681349175109
196,-13.360137436125601,-12.57522781995288,-13.47569824088087,-11.84031132179385
197,-13.172340693772515,-12.502970633859436,-13.3556023766182,-11.887010976897992
198,-13.466736817146796,-12.366642411640699,-13.441721141365718,-11.757545813411689
199,-13.12311442862807,-12.311579410157142,-13.156136575189048,-11.708055310970291
200,-12.021543066641698,-11.729416775401601,-12.246520590734532,-11.350544889175735
201,-12.665337991903401,-12.14952824295192,-12.807819860385234,-11.715741643841255
202,-13.27585884262537,-12.490321610362423,-13.223275852584042,-12.041487271277155
203,-12.82716624863202,-12.321257561723671,-12.981219375473893,-11.851512361871558
204,-13.1860635003093,-12.381309753711937,-13.13322130521209,-11.833190109586312
205,-12.974104307906652,-12.170370804114182,-12.981794758016706,-11.659303584535015
206,-11.783180195990388,-11.37410014122406,-11.962224951887876,-10.972145058855222
207,-11.588438809669391,-11.299450835349703,-11.694249155451374,-10.959929609580058
208,-11.658320863294872,-11.376789155535864,-11.735814807167863,-11.083612065632497
209,-11.63619930638351,-11.33100914373208,-11.722072772982314,-11.024188515444578
210,-11.875986816078417,-11.518171055994827,-11.984170782484453,-11.173451096109025
211,-12.504123484381068,-12.004852951299375,-12.556385965438905,-11.635532581339085
212,-13.28847594205352,-12.199947914710854,-12.9850731093258,-11.664523911066468
213,-11.793823326616874,-11.390747343336692,-11.948155309131332,-11.018810285676514
214,-11.484989069827291,-11.199969499806567,-11.5932254035838,-10.908240232183463
215,-13.054176181273807,-12.270576014466055,-13.05411091508013,-11.791322557152775
216,-13.253426288333273,-12.45689820034152,-13.226856906027162,-11.991521279444889
217,-13.394449679885438,-12.599200915478612,-13.354879696758246,-12.08783477590578
218,-11.733759527938666,-11.423866146908733,-11.900860263171618,-11.068772361716762
219,-12.616720595774776,-11.953626025357927,-12.737202906178823,-11.390152099257545
220,-12.604282609725882,-11.924690113079507,-12.710561393255123,-11.44900449931071
